hcp_id,specialty,practice_type,region,base_sales,engagement_score,innovation_score,calls,treatment,sales
1454,Endocrinology,Hospital,Semi-Urban,93.50461956516358,0.19760658139085874,0.6964355365489567,3,1,97.8686983018498
1455,Endocrinology,Academic,Urban,101.7442467810105,0.9710658321072984,0.8667065301894732,1,0,96.78817340474524
1456,Endocrinology,Private,Rural,96.39196833075964,0.1276023083151414,0.2412108394971294,2,0,98.10096392951232
1457,Neurology,Hospital,Semi-Urban,111.63340145777586,0.175077945180508,0.19112497497642955,3,1,109.53602386570753
1458,Neurology,Academic,Rural,112.21824800895605,0.16723378336607542,0.6703058812907523,4,1,118.21322013846441
1459,Endocrinology,Hospital,Urban,100.85801667471549,0.5860059530346196,0.6208025217731528,1,0,102.33497188328752
1460,Endocrinology,Private,Rural,102.0684089318813,0.9175410815966359,0.4472523465196122,3,1,103.90068696319263
1461,Neurology,Hospital,Urban,102.86729376756674,0.25511138716643833,0.09586063984832793,4,1,112.40425275111957
1462,Neurology,Private,Semi-Urban,127.83565903667747,0.5530368534585615,0.09178543098187342,1,0,134.2085893613233
1463,Cardiology,Hospital,Semi-Urban,59.90802902345113,0.17577251004746075,0.7773417890443545,5,1,64.047384014614
1464,Cardiology,Private,Rural,86.58958210102904,0.6311368962077986,0.4517691173956855,3,1,93.27897392858252
1465,Neurology,Hospital,Urban,117.30522587046913,0.12324633617951175,0.8579670912415589,3,1,121.63524272555824
1466,Endocrinology,Private,Urban,122.15804996550197,0.49131076751269787,0.5747336515388624,2,0,119.4532831686814
1467,Endocrinology,Hospital,Urban,108.54400167036611,0.6551818136768675,0.6187381412176327,2,0,111.39989464978822
1468,Endocrinology,Hospital,Rural,96.31745982990925,0.5791279167555102,0.9341944419085537,3,1,101.74254740001143
1469,Endocrinology,Academic,Urban,137.23119415345593,0.1400004827007425,0.164615894039438,1,0,130.21322085650317
1470,Cardiology,Academic,Urban,103.5562349984755,0.16137337151482933,0.5430242292969959,4,1,102.19843922250504
1471,Neurology,Private,Urban,100.61571980352592,0.6713910048249883,0.058138599966034765,4,1,98.39366993784263
1472,Endocrinology,Hospital,Urban,126.63570626085914,0.8089092960897761,0.3589250478821191,0,0,116.96199647206467
1473,Cardiology,Private,Rural,109.51102269447364,0.9080744025295909,0.14809849980120515,3,1,119.65072360009306
1474,Endocrinology,Academic,Rural,118.79660444378382,0.8136115153461169,0.18783596228457056,5,1,119.54768632525449
1475,Neurology,Private,Urban,121.13944666799154,0.9739238788871947,0.9347947200605281,6,1,124.84778407841029
1476,Cardiology,Private,Urban,92.55056755219806,0.4082518041651354,0.6106825282048808,4,1,106.08315852328474
1477,Neurology,Academic,Semi-Urban,135.35463624727856,0.3311657542220343,0.8921581331898143,1,0,130.48127800985972
1478,Neurology,Hospital,Semi-Urban,50.75759778147875,0.028184052345116895,0.4435201843907496,1,0,50.28539178016854
1479,Cardiology,Private,Urban,60.40686184385483,0.44989585598809345,0.5976433466633834,1,0,52.459998832692484
1480,Cardiology,Academic,Urban,86.39570755455394,0.6513715524132325,0.03209451219292636,4,1,83.30971768144477
1481,Cardiology,Hospital,Semi-Urban,91.53278887450487,0.8154086413224756,0.4695022322743341,1,0,88.92632906214378
1482,Cardiology,Academic,Semi-Urban,107.25249382870969,0.2674553827743703,0.5640566733437882,3,1,116.47524004730933
1483,Cardiology,Private,Urban,86.21110924981316,0.5135912763692905,0.016777714265544974,1,0,82.0412824719601
1484,Cardiology,Hospital,Rural,99.76163220054352,0.6620095646140466,0.7894891768236403,5,1,109.94722740894247
1485,Cardiology,Hospital,Rural,95.89714654864416,0.5516028659840939,0.2954229842766055,4,1,112.52936633662314
1486,Endocrinology,Academic,Urban,140.08930127879484,0.27402071740240774,0.45248707496077023,7,1,149.92509983246052
1487,Neurology,Academic,Urban,83.90048681499783,0.7962824382950623,0.5356302853048245,2,0,69.63951705934471
1488,Cardiology,Academic,Semi-Urban,66.33910886876704,0.1733610124719337,0.9921971531284334,4,1,74.2909452371633
1489,Endocrinology,Hospital,Semi-Urban,122.38000465080209,0.904979833786364,0.09918414687418287,4,1,133.44778390124003
1490,Endocrinology,Hospital,Rural,85.72086866777026,0.9525967490548113,0.555279562224498,1,0,81.58018100208055
1491,Endocrinology,Private,Urban,98.16673418299509,0.3655732620752621,0.5305941458002693,2,0,97.74076596203257
1492,Neurology,Hospital,Semi-Urban,87.07649099747253,0.3761817904859518,0.06890969560318216,4,1,86.98470361056829
1493,Cardiology,Private,Rural,114.74352196102386,0.7432782589171941,0.6339383601951246,2,0,119.516925947793
1494,Endocrinology,Academic,Rural,72.5145088889054,0.45628859855200066,0.2868544338938106,2,0,70.13156013066882
1495,Neurology,Academic,Rural,44.016163062080494,0.028610143599235194,0.1037679661646207,2,0,53.571613111875
1496,Neurology,Hospital,Semi-Urban,125.91432576946589,0.919876727675241,0.1786419309184527,3,1,135.71330777922537
1497,Neurology,Academic,Semi-Urban,104.94941621646315,0.4307503419657628,0.8236032332153927,1,0,97.1077989448865
1498,Endocrinology,Academic,Urban,121.45288834314489,0.20349510054031128,0.10412476243739388,1,0,113.67347572000503
1499,Cardiology,Hospital,Urban,125.24423945785814,0.5556640731487861,0.46692738824032465,1,0,126.29401796838657
1500,Endocrinology,Private,Rural,81.67067572415345,0.21890616259131657,0.19527312117922124,3,1,82.23139330119731
1501,Endocrinology,Hospital,Rural,101.21329995793464,0.20602199968160784,0.16231986208501203,2,0,100.83615206795116
1502,Cardiology,Private,Semi-Urban,110.10776958191107,0.5457313273906327,0.20571175941707254,5,1,109.92628871326589
1503,Cardiology,Hospital,Semi-Urban,97.83415855607055,0.39104229218946907,0.4927829345196203,4,1,96.15686133378398
1504,Cardiology,Hospital,Urban,93.75697565328417,0.5729932782532223,0.23778842111157128,6,1,94.80012489013959
1505,Neurology,Academic,Urban,95.7269762627701,0.9968254368112404,0.09673295035256035,2,0,98.08379423617933
1506,Cardiology,Hospital,Urban,121.67085742610766,0.8590181543707683,0.8014008692471686,4,1,131.4593486501273
1507,Endocrinology,Hospital,Semi-Urban,94.81975609824894,0.0076707992897887545,0.5398214031716857,5,1,103.56162300625081
1508,Cardiology,Private,Rural,112.00458935206953,0.05055570953738975,0.15685365236857218,4,1,113.14724222551106
1509,Endocrinology,Academic,Urban,106.93785607364187,0.6100794401312446,0.4714298486321701,6,1,110.9110595614301
1510,Neurology,Private,Urban,80.7163398965978,0.626256081132298,0.06836249987290988,5,1,72.54675315954674
1511,Endocrinology,Private,Semi-Urban,106.03938979028253,0.8781908440759933,0.5804298636187585,3,1,115.1639333662272
1512,Endocrinology,Academic,Urban,69.22657854134812,0.6290571745218257,0.34030481959798153,4,1,77.50913932884167
1513,Cardiology,Academic,Rural,108.02866473888756,0.2277145385157423,0.10352852963016412,3,1,112.50510405316176
1514,Cardiology,Academic,Semi-Urban,117.82234372515,0.46851622770365087,0.18364384986839744,3,1,119.90613261288749
1515,Endocrinology,Hospital,Urban,122.42828058193844,0.8089854006711885,0.3457027048507265,2,0,117.63786153467902
1516,Cardiology,Academic,Urban,80.94619718741495,0.9228249645983715,0.8064074542922428,3,1,80.96813103041096
1517,Neurology,Academic,Semi-Urban,89.27691857206288,0.23691511896670914,0.17375569622982334,3,1,89.8906271345255
1518,Neurology,Academic,Semi-Urban,105.68130414129045,0.5396047350133258,0.10966422149279831,3,1,110.14219773270042
1519,Cardiology,Private,Urban,90.48150376929111,0.15892755017040272,0.5159390064656842,4,1,81.18944468969596
1520,Neurology,Private,Rural,61.42246034407983,0.49699969892756923,0.5586969639802648,4,1,59.09161469963059
1521,Cardiology,Hospital,Semi-Urban,89.16607052487107,0.09011412074950109,0.09024131766741716,2,0,93.86246534606275
1522,Endocrinology,Private,Rural,105.60403276481254,0.9417280699504742,0.284484479207302,2,0,114.24230918206088
1523,Endocrinology,Hospital,Urban,121.35056629280965,0.6380564582826155,0.26276403791425407,3,1,121.70393545129869
1524,Neurology,Private,Rural,133.78416990452428,0.8542167417136771,0.18622160946111532,2,0,137.06157995826538
1525,Cardiology,Academic,Urban,102.49895668580153,0.9982951741819063,0.31563812720065376,2,0,101.92082248858463
1526,Cardiology,Private,Urban,111.32988972795583,0.18266599470537825,0.03710851153829664,0,0,111.94699024236989
1527,Neurology,Hospital,Urban,119.21567982627582,0.6941434149596486,0.6515497829534784,4,1,117.0767896450134
1528,Endocrinology,Private,Urban,58.98881018766498,0.8869862935068581,0.988487145033841,1,0,61.77098945803307
1529,Neurology,Academic,Rural,79.61567816980931,0.57593816741179,0.6340467674692488,3,1,80.80216863792953
1530,Endocrinology,Hospital,Urban,102.05124407145036,0.639696378366561,0.36107645054378623,2,0,103.27025114086912
1531,Cardiology,Academic,Urban,131.11889736439562,0.4076710895171374,0.6679103011456768,3,1,137.4448582103263
1532,Endocrinology,Academic,Rural,112.59521463747303,0.674760833716514,0.5715159210235763,3,1,120.6168790014359
1533,Neurology,Hospital,Semi-Urban,106.59399209178032,0.3955779146961238,0.8467579305873446,1,0,102.56109281569356
1534,Cardiology,Academic,Rural,95.437759229102,0.47661963815144837,0.6218745609820004,5,1,101.3274802161969
1535,Neurology,Academic,Rural,108.53588261247013,0.10291174262282488,0.6340763546212487,3,1,109.13950748228767
1536,Neurology,Private,Rural,88.07118796935616,0.007808400180381647,0.2216641882729934,4,1,92.90081014857435
1537,Endocrinology,Academic,Urban,84.40341440936014,0.05515112413894685,0.4156272385375932,4,1,88.82719833081453
1538,Neurology,Academic,Urban,86.14126002816037,0.1925216409376017,0.34441606025567717,2,0,90.042977912564
1539,Endocrinology,Academic,Urban,126.8096302234589,0.45660381959506535,0.01142518740375098,3,1,133.72585655035334
1540,Cardiology,Academic,Semi-Urban,83.19495858409442,0.020994070851453883,0.3132807293890614,1,0,85.8777325193922
1541,Endocrinology,Hospital,Urban,92.0244582433776,0.1559366391542325,0.48606212432295026,1,0,99.79936986020044
1542,Cardiology,Private,Semi-Urban,109.42022463651116,0.7814446038844386,0.5998486332100811,1,0,113.17149048930494
1543,Endocrinology,Academic,Urban,82.39630294961557,0.762166558262047,0.9345689467104553,4,1,84.00341304009929
1544,Neurology,Academic,Rural,104.52327824648388,0.7897302916754999,0.23911375935981638,3,1,109.4503726775395
1545,Endocrinology,Hospital,Urban,104.51608386813633,0.9215409431967739,0.15242899110855834,5,1,111.57037786969794
1546,Endocrinology,Academic,Semi-Urban,87.51091782480222,0.11907100073451915,0.8694456889989581,2,0,93.41296982597731
1547,Cardiology,Hospital,Semi-Urban,94.82439559325557,0.16313987622788295,0.9418474940884476,7,1,98.10795418931424
1548,Neurology,Private,Urban,81.1284742014334,0.3335536146013144,0.4879542485810844,6,1,80.59356367937097
1549,Endocrinology,Private,Rural,127.6553200708529,0.9151411989809096,0.11521656125005197,6,1,134.34216701951024
1550,Neurology,Academic,Urban,105.15187721247709,0.775477743005945,0.48538829927697125,3,1,104.33229020644175
1551,Endocrinology,Academic,Urban,79.02713842388805,0.3241212723323197,0.10944332710326876,3,1,77.86290120204895
1552,Endocrinology,Academic,Urban,102.52636166067339,0.08763581778273488,0.8831855787006627,3,1,106.08786115544954
1553,Neurology,Hospital,Rural,103.43188324129822,0.6163800261488341,0.7081501046162499,2,0,103.02782450526465
1554,Endocrinology,Academic,Semi-Urban,55.13520312521541,0.25681916580565234,0.24113701771000395,5,1,61.56220512686791
1555,Neurology,Academic,Rural,126.8088808868589,0.5311525659685531,0.8866906933167867,2,0,130.89646049180934
1556,Endocrinology,Private,Semi-Urban,80.20783775437081,0.9418033596009769,0.6379017290493193,4,1,87.35736044561142
1557,Cardiology,Academic,Semi-Urban,141.80429374274337,0.5726172453143344,0.9532633367208685,0,0,136.53380463297924
1558,Neurology,Private,Semi-Urban,115.90581521941331,0.9238344364233642,0.9804798490105471,2,0,123.22773480614427
1559,Endocrinology,Academic,Rural,77.46340520065507,0.3930387859948754,0.003281789235718091,8,1,75.1832385963869
1560,Endocrinology,Private,Urban,93.71498758400249,0.6333513372887707,0.12021420902754576,3,1,91.77277350498436
1561,Cardiology,Academic,Urban,118.45236321107097,0.8938899739469642,0.5469223308068357,2,0,114.61037535935273
1562,Neurology,Private,Urban,95.24494523889108,0.5879873116091384,0.9558528744672915,2,0,88.02853575434833
1563,Endocrinology,Hospital,Urban,123.56474668837188,0.6148986770271042,0.9942336355096956,1,0,128.73406779534616
1564,Cardiology,Private,Urban,92.47862384443762,0.7163079820812245,0.56740793530352,3,1,104.73564045534562
1565,Endocrinology,Private,Rural,98.4266953427492,0.8821077571882531,0.1738014889452303,2,0,92.2792904517455
1566,Neurology,Private,Rural,119.00300060421671,0.08818006124085298,0.16305002000870616,2,0,110.01254188397864
1567,Endocrinology,Academic,Rural,112.06781986359974,0.3368593821760869,0.7638577581141384,3,1,117.73419300728166
1568,Endocrinology,Academic,Rural,81.49545125041894,0.3976847260806038,0.5919376787062978,5,1,87.47836462102077
1569,Endocrinology,Academic,Rural,108.68103272822195,0.9097096653891777,0.548773898932763,1,0,98.09020884123001
1570,Endocrinology,Hospital,Rural,103.34896221328617,0.9560079245162014,0.46576492330051633,3,1,103.41958470529292
1571,Cardiology,Hospital,Rural,81.76533144726679,0.12038046466512475,0.7251346265816816,4,1,92.42221689187045
1572,Cardiology,Private,Urban,72.19046013118822,0.11910767978878078,0.8580541790063455,4,1,77.939367081173
1573,Neurology,Hospital,Semi-Urban,61.37232670114624,0.9348617942523624,0.3029580811956363,5,1,72.32184064320457
1574,Cardiology,Private,Rural,94.11151830338908,0.2957719013825927,0.22091776717589062,5,1,90.93182285693132
1575,Cardiology,Private,Semi-Urban,98.91986794504939,0.24181441903715273,0.6701991663149424,0,0,98.94688647886767
1576,Neurology,Private,Rural,110.09156112375314,0.035622865754098676,0.9147324240549534,4,1,114.49249712019967
1577,Cardiology,Hospital,Rural,116.40957239166194,0.27559593477064903,0.3481574401440862,3,1,124.39028953341271
1578,Cardiology,Academic,Urban,91.72282313781291,0.6935264272259882,0.27244821917741535,2,0,88.57495668910313
1579,Neurology,Hospital,Semi-Urban,98.33857305918266,0.4260361627395617,0.2261146302356195,3,1,98.22782357956778
1580,Neurology,Private,Urban,84.8255535802794,0.5168703516517602,0.25449090769663085,4,1,88.2164168060731
1581,Neurology,Private,Urban,101.74476841612314,0.9172955966148854,0.13493334296031445,5,1,107.1129925058235
1582,Endocrinology,Hospital,Semi-Urban,119.37017363276556,0.11468978267131646,0.5967782276083535,5,1,120.4395588233266
1583,Endocrinology,Private,Urban,102.0228568289163,0.071240715242599,0.2808260686612557,2,0,103.20996400083959
1584,Neurology,Private,Rural,123.26650800017063,0.8519307491238942,0.6149443616579046,4,1,133.62302457900205
1585,Neurology,Hospital,Rural,119.03563320647248,0.7748557974307065,0.0830323495125681,1,0,120.62832380903262
1586,Neurology,Hospital,Rural,129.153956706265,0.2637341869450325,0.11545679211787907,6,1,128.32170989851636
1587,Endocrinology,Hospital,Rural,102.58464864054153,0.3242341263740829,0.5361419277969446,5,1,107.77056458080429
1588,Endocrinology,Private,Rural,89.35139650285055,0.31027783577566026,0.511530944476014,4,1,96.10565872801935
1589,Cardiology,Private,Urban,112.42467045511914,0.6478087980219113,0.27150992673788865,1,0,112.84226929507297
1590,Cardiology,Academic,Urban,92.54194006296981,0.06121150698897937,0.8271308516205425,2,0,95.23290840892585
1591,Neurology,Academic,Rural,111.79703278649285,0.4894015852637269,0.18704716486754946,3,1,118.99606854973557
1592,Endocrinology,Hospital,Rural,86.74393386232718,0.13387296911274515,0.3606611241831861,5,1,91.05788645985723
1593,Endocrinology,Academic,Urban,83.43188296071591,0.8197385409262475,0.5555117060724022,1,0,87.76898526242928
1594,Endocrinology,Private,Semi-Urban,124.32891966994967,0.38066300430996525,0.8672111025153646,0,0,123.53010407816511
1595,Neurology,Academic,Urban,79.74851138371358,0.5275721932194593,0.41855097516677664,2,0,77.36456138280862
1596,Cardiology,Private,Urban,120.44495557552064,0.029317608778785975,0.39860095544090435,2,0,127.55902667629707
1597,Neurology,Hospital,Urban,111.7206194031889,0.058264313541052326,0.5795374280317946,4,1,101.61401078811721
1598,Cardiology,Hospital,Urban,101.88595135117536,0.6750548307334661,0.31669541546289626,1,0,104.00661285502095
1599,Cardiology,Private,Urban,62.1471029513074,0.766770545141332,0.7091732531595895,1,0,60.642951330164216
1600,Neurology,Academic,Semi-Urban,129.71318243694876,0.7100355846022014,0.24869594066700473,3,1,136.51565646236418
1601,Cardiology,Hospital,Rural,81.30320662855178,0.7370186364578603,0.8231959969402122,5,1,81.72737245118203
1602,Cardiology,Hospital,Rural,119.0630724375835,0.10461985054932899,0.2723534131334612,2,0,120.89656023969877
1603,Endocrinology,Academic,Semi-Urban,86.18118396912213,0.6934508410975411,0.9927011622905122,1,0,89.14710496347642
1604,Cardiology,Academic,Rural,84.57673574563033,0.18174758268909363,0.31646247432764263,3,1,88.71555974053194
1605,Neurology,Private,Rural,113.37232223825862,0.09801543187678541,0.8788261386551978,3,1,113.71355494366226
1606,Neurology,Academic,Rural,110.76930073555462,0.7571608304548411,0.3973559541060573,1,0,107.77266837076358
